184,3286409,1,3
185,3286451,1,4
186,3286457,1,4
187,3286550,1,3
188,3286727,1,4
189,3280308,1,4
190,3287530,1,3
191,3282775,1,4
192,3282601,1,3
193,3282607,1,3
194,3687,1,3
195,3688,1,3
196,3689,1,3
197,3282618,1,3
198,11996,1,3
199,3288666,1,3
200,4730505,1,4
201,3288670,1,3
202,3288673,1,3
203,4730506,1,4
204,3288676,1,3
205,3288685,1,4
206,3288690,1,4
207,15148,1,3
208,3288886,1,4
209,3288888,1,3
210,3288855,1,3
211,3288859,1,3
212,3288950,1,4
213,3289245,1,3
214,3289388,1,3
215,3288758,1,3
216,3289406,1,4
217,4730507,1,3
218,3289567,1,3
219,3289575,1,3
220,15677,1,3
221,15678,1,3
222,15679,1,3
223,15680,1,3
224,15681,1,3
225,15683,1,3
226,15684,1,3
227,15685,1,3
228,15686,1,3
229,15687,1,3
230,15688,1,3
231,15689,1,3
232,3290048,1,3
233,3288562,1,3
234,3288586,1,3
235,3288589,1,4
236,3288613,1,3
237,3288627,1,3
238,3288642,1,3
239,4730508,1,3
240,3290217,1,3
241,3287817,1,3
242,3290333,1,3
243,16726,1,3
244,3290239,1,4
245,3290262,1,4
246,3290268,1,4
247,16841,1,3
248,17199,1,3
249,3290520,1,3
250,3290519,1,3
251,3290513,1,3
252,3291471,1,3
253,3290545,1,3
254,3290518,1,3
255,18344,1,4
256,18138,1,3
257,18139,1,3
258,18144,1,3
259,18145,1,3
260,18140,1,3
261,18141,1,3
262,18142,1,3
263,18143,1,3
264,18146,1,3
265,18147,1,3
266,18148,1,3
267,18149,1,3
268,18150,1,3
269,4730509,1,3
270,18152,1,3
271,18153,1,3
272,18154,1,3
273,18155,1,3
274,18156,1,3
275,18157,1,3
276,18159,1,3
277,18160,1,3
278,18161,1,3
279,18162,1,3
280,18163,1,3
281,18168,1,3
282,18169,1,3
283,18164,1,3
284,18165,1,3
285,18166,1,3
286,18167,1,3
287,18170,1,3
288,18171,1,3
289,18172,1,3
290,18173,1,3
291,18174,1,3
292,18175,1,3
293,18176,1,3
294,18177,1,3
295,18178,1,3
296,18179,1,3
297,18180,1,3
298,18181,1,3
299,18182,1,3
300,18183,1,3
301,18184,1,3
302,18185,1,3
303,3290860,1,3
304,4730510,1,4
305,17510,1,3
306,17511,1,3
307,17512,1,3
308,17513,1,3
309,17514,1,3
310,3290733,1,3
311,4730511,1,3
312,3290769,1,3
313,4730512,1,3
314,3291052,1,3
315,3291175,1,3
316,18649,1,3
317,18644,1,4
318,18655,1,4
319,18669,1,3
320,18678,1,3
321,18697,1,3
322,18698,1,3
323,18707,1,3
324,18712,1,3
325,18713,1,3
326,18717,1,3
327,18720,1,3
328,3291284,1,3
329,3291257,1,3
330,3291259,1,3
331,3291316,1,4
332,3291317,1,4
333,3291351,1,3
334,3291352,1,4
335,3291398,1,3
336,3291414,1,3
337,3291447,1,4
338,3287878,1,3
339,3287947,1,4
340,3287983,1,4
341,3288278,1,3
342,3288324,1,3
343,3292777,1,4
344,22186,1,3
345,22187,1,3
346,22188,1,3
347,22189,1,3
348,22185,1,3
349,22191,1,3
350,22192,1,3
351,22193,1,3
352,22194,1,3
353,22199,1,3
354,22195,1,3
355,22200,1,3
356,22196,1,3
357,22201,1,3
358,22202,1,3
359,22203,1,3
360,22197,1,3
361,22204,1,3
362,22205,1,3
363,22206,1,3
364,22209,1,3
365,22207,1,3
366,22208,1,3
367,22198,1,3
368,22210,1,3
369,22211,1,3
370,22212,1,3
371,22213,1,3
372,22214,1,3
373,22215,1,3
374,22216,1,3
375,3292729,1,3
376,3292476,1,3
377,3292509,1,4
378,3292515,1,3
379,3292824,1,3
380,3292549,1,3
381,3292697,1,3
382,21437,1,3
383,21438,1,3
384,21443,1,3
385,21446,1,3
386,21457,1,3
387,21470,1,3
388,21473,1,3
389,21482,1,3
390,21483,1,3
391,21484,1,3
392,21506,1,3
393,21519,1,3
394,21531,1,3
395,21532,1,3
396,21535,1,3
397,21537,1,3
398,21540,1,3
399,21542,1,3
400,21549,1,3
401,21551,1,3
402,21555,1,3
403,21558,1,3
404,3292663,1,3
405,3293402,1,4
406,3293403,1,4
407,3293409,1,3
408,3293413,1,3
409,3292347,1,3
410,22415,1,3
411,3293074,1,3
412,3293096,1,4
413,3293205,1,3
414,3293241,1,4
415,3293138,1,3
416,3293139,1,3
417,3293143,1,3
418,4730513,1,4
419,3293151,1,4
420,3293304,1,4
421,3280420,1,3
422,3293367,1,3
423,3291667,1,3
424,3291668,1,3
425,3291696,1,4
426,3291743,1,3
427,3291768,1,3
428,3291790,1,3
429,3291869,1,4
430,3291920,1,4
431,3291958,1,3
432,4730514,1,3
433,3292010,1,3
434,3292012,1,3
435,3292013,1,3
436,3292384,1,3
437,19607,1,3
438,19613,1,3
439,19615,1,3
440,3292092,1,3
441,3292098,1,4
442,3292102,1,3
443,3292099,1,4
444,3292101,1,4
445,3292109,1,3
446,3292162,1,3
447,3292164,1,3
448,3292225,1,3
449,3292298,1,4
450,3294161,1,3
451,3294174,1,3
452,3293966,1,3
453,3294190,1,3
454,3293984,1,3
455,3293998,1,3
456,3294017,1,3
457,3294019,1,3
458,4730515,1,4
459,3294066,1,3
460,3294069,1,3
461,3294113,1,3
462,3294223,1,3
463,4730516,1,3
464,3294343,1,4
465,4730517,1,3
466,3294409,1,3
467,3294410,1,4
468,4730518,1,3
469,3294484,1,3
470,3282163,1,3
471,3294453,1,3
472,3294544,1,3
473,3294593,1,4
474,3294607,1,4
475,3280427,1,3
476,3294654,1,3
477,3293689,1,4
478,3293727,1,4
479,3294737,1,4
480,3293744,1,3
481,3293754,1,4
482,3293784,1,3
483,3293794,1,3
484,3293814,1,4
485,3294688,1,3
486,3294829,1,3
487,3293909,1,3
488,3295592,1,3
489,3295542,1,3
490,3295344,1,3
491,3295353,1,3
492,3295366,1,3
493,3295372,1,3
494,3295373,1,3
495,3295376,1,3
496,3295379,1,3
497,3295384,1,3
498,3295410,1,3
499,3295415,1,3
500,3295495,1,3
501,4730519,1,3
502,3295728,1,4
503,3295770,1,4
504,3295800,1,4
505,28841,1,3
506,28842,1,3
507,28843,1,3
508,28844,1,3
509,28845,1,3
510,28846,1,3
511,28847,1,3
512,28848,1,3
513,28849,1,3
514,28850,1,3
515,28851,1,3
516,28852,1,3
517,28853,1,3
518,28854,1,3
519,3295804,1,3
520,4730520,1,3
521,3294886,1,4
522,3294889,1,3
523,3294902,1,3
524,3294911,1,4
525,3294940,1,3
526,3294937,1,3
527,3294972,1,3
528,3295056,1,4
529,3295063,1,3
530,3295116,1,3
531,3295197,1,3
532,3295972,1,4
533,3295235,1,3
534,3295997,1,4
535,3295999,1,3
536,3295250,1,3
537,3296201,1,3
538,3296268,1,3
539,4730521,1,3
540,3296380,1,4
541,3296426,1,3
542,3296448,1,4
543,3296468,1,3
544,3296530,1,3
545,3296522,1,3
546,3296513,1,3
547,3296603,1,3
548,3296016,1,3
549,3296040,1,4
550,3296089,1,3
551,35361,1,3
552,3297193,1,4
553,3297235,1,3
554,4730522,1,3
555,3297356,1,3
556,35716,1,3
557,3296828,1,3
558,3296853,1,4
559,3296899,1,3
560,34085,1,3
561,34220,1,3
562,3296980,1,3
563,3297472,1,4
564,3297481,1,3
565,3297059,1,4
566,3297078,1,3
567,3297832,1,3
568,3297793,1,3
569,4730523,1,3
570,3298107,1,4
571,3297912,1,4
572,3297916,1,4
573,37129,1,3
574,3297956,1,3
575,3297987,1,4
576,3297976,1,3
577,3297547,1,3
578,3297748,1,3
579,3297589,1,4
580,3297603,1,4
581,3297633,1,4
582,3297638,1,4
583,3298069,1,4
584,36797,1,3
585,36798,1,3
586,36799,1,3
587,36800,1,3
588,36801,1,3
589,36802,1,3
590,36804,1,3
591,36805,1,3
592,36806,1,3
593,36807,1,3
594,36808,1,3
595,36803,1,3
596,36809,1,3
597,36810,1,3
598,36811,1,3
599,36812,1,3
600,36813,1,3
601,36814,1,3
602,36815,1,3
603,36816,1,3
604,36817,1,3
605,36818,1,3
606,36819,1,3
607,36820,1,3
608,36821,1,3
609,36822,1,3
610,36823,1,3
611,36824,1,3
612,36825,1,3
613,36826,1,3
614,36827,1,3
615,36828,1,3
616,36829,1,3
617,36833,1,3
618,3297691,1,4
619,36842,1,3
620,36849,1,3
621,36852,1,3
622,36846,1,3
623,36847,1,3
624,36848,1,3
625,36854,1,3
626,36857,1,3
627,36859,1,3
628,36860,1,3
629,36865,1,3
630,36866,1,3
631,36867,1,3
632,36868,1,3
633,36869,1,3
634,36872,1,3
635,36873,1,3
636,36874,1,3
637,36877,1,3
638,36878,1,3
639,36879,1,3
640,36880,1,3
641,36881,1,3
642,36882,1,3
643,36883,1,3
644,36884,1,3
645,36885,1,3
646,36886,1,3
647,36887,1,3
648,36891,1,3
649,36894,1,3
650,36897,1,3
651,36902,1,3
652,36904,1,3
653,36905,1,3
654,36906,1,3
655,36907,1,3
656,36908,1,3
657,36911,1,3
658,36912,1,3
659,36913,1,3
660,36914,1,3
661,36916,1,3
662,3297714,1,3
663,3297733,1,3
664,37467,1,3
665,37468,1,3
666,37469,1,3
667,37470,1,3
668,37472,1,3
669,37473,1,3
670,38406,1,3
671,38411,1,3
672,38417,1,3
673,38422,1,3
674,38424,1,3
675,38428,1,3
676,38429,1,3
677,38432,1,3
678,38444,1,3
679,38445,1,3
680,38446,1,3
681,38450,1,3
682,38457,1,3
683,38458,1,3
684,38459,1,3
685,38466,1,3
686,38469,1,3
687,38473,1,3
688,38477,1,3
689,38482,1,3
690,38483,1,3
691,38487,1,3
692,38490,1,3
693,38491,1,3
694,38493,1,3
695,38495,1,3
696,38502,1,3
697,38503,1,3
698,38504,1,3
699,38506,1,3
700,38508,1,3
701,3298394,1,3
702,4730524,1,3
703,3298130,1,3
704,3298133,1,3
705,3298528,1,3
706,3298529,1,3
707,3298530,1,3
708,3298531,1,3
709,3298532,1,3
710,3298533,1,3
711,3298488,1,3
712,3298489,1,3
713,3298542,1,4
714,3298653,1,3
715,4730525,1,4
716,3298657,1,3
717,3298723,1,4
718,3298240,1,3
719,3298277,1,3
720,3298385,1,3
721,3298846,1,3
722,37576,1,4
723,3298980,1,3
724,3298984,1,3
725,3299008,1,3
726,3299015,1,3
727,3299030,1,3
728,58935,1,3
729,58954,1,3
730,3325855,1,3
731,3325913,1,4
732,3325922,1,3
733,3325943,1,4
734,3325723,1,3
735,3325957,1,4
736,3325959,1,3
737,3326010,1,4
738,3326025,1,4
739,3326053,1,4
740,3326061,1,3
741,3326068,1,3
742,3326105,1,4
743,3326162,1,4
744,3326168,1,3
745,3326178,1,4
746,3326189,1,3
747,3326213,1,3
748,3326333,1,3
749,4730526,1,4
750,3326383,1,4
751,3326391,1,4
752,3326349,1,3
753,3326417,1,3
754,3326422,1,3
755,3326353,1,3
756,3326441,1,3
757,3326459,1,4
758,3326472,1,4
759,3326474,1,4
760,3326476,1,3
761,3326480,1,4
762,3326520,1,3
763,3326585,1,3
764,3326600,1,3
765,59204,1,3
766,3326511,1,3
767,3326644,1,3
768,3326666,1,3
769,3326680,1,3
770,3326681,1,4
771,3326694,1,3
772,3326698,1,3
773,3326709,1,4
774,3326669,1,3
775,3326719,1,3
776,3326671,1,4
777,3326730,1,3
778,3326752,1,3
779,3326751,1,4
780,3326753,1,3
781,3326802,1,3
782,3326818,1,3
783,3299165,1,3
784,3299226,1,3
785,3327023,1,3
786,3327030,1,3
787,3327068,1,3
788,4730527,1,3
789,3299341,1,3
790,3327174,1,3
791,3327247,1,3
792,4730528,1,3
793,3327329,1,4
794,3327330,1,4
795,3327331,1,4
796,3327332,1,4
797,4730529,1,4
798,3327334,1,4
799,3327335,1,4
800,3327336,1,4
801,3327348,1,3
802,4730530,1,3
803,3327354,1,4
804,3327372,1,3
805,59652,1,3
806,59674,1,3
807,59763,1,3
808,59788,1,3
809,63744,1,3
810,4730531,1,3
811,63834,1,4
812,3326862,1,4
813,3327526,1,3
814,3327565,1,3
815,3327613,1,3
816,3327647,1,3
817,3327639,1,3
818,3299395,1,3
819,3299423,1,3
820,3299457,1,4
821,64085,1,3
822,3327682,1,3
823,3327686,1,4
824,3299555,1,3
825,3327755,1,3
826,3327783,1,3
827,3327806,1,3
828,3327807,1,3
829,3327810,1,4
830,3327854,1,3
831,3327903,1,3
832,3299587,1,3
833,3299588,1,3
834,3299621,1,3
835,3327945,1,3
836,3327960,1,3
837,3327998,1,4
838,3328003,1,4
839,3328008,1,3
840,3299691,1,3
841,3299692,1,4
842,3299698,1,3
843,3328168,1,4
844,3328169,1,3
845,3299721,1,4
846,3299722,1,4
847,3328179,1,3
848,3299738,1,3
849,3299742,1,3
850,3299752,1,4
851,3328201,1,3
852,40157,1,3
853,40158,1,3
854,40159,1,3
855,40160,1,3
856,40161,1,3
857,4730532,1,4
858,40163,1,3
859,40164,1,3
860,40165,1,3
861,40166,1,3
862,40167,1,3
863,40168,1,3
864,40169,1,4
865,3299820,1,3
866,3326875,1,3
867,3299876,1,3
868,3299903,1,3
869,4730533,1,3
870,3299959,1,3
871,3299967,1,4
872,4730534,1,3
873,3328322,1,3
874,3300055,1,3
875,3300085,1,3
876,3328421,1,4
877,3328492,1,3
878,64965,1,3
879,3328552,1,4
880,3328579,1,3
881,3328580,1,3
882,3328596,1,4
883,3328685,1,4
884,3328707,1,3
885,3328720,1,4
886,3328721,1,4
887,3328752,1,4
888,3328761,1,4
889,3300171,1,3
890,3300172,1,4
891,3300194,1,4
892,3300203,1,3
893,3300209,1,3
894,3328838,1,4
895,3300272,1,3
896,3328887,1,4
897,3300335,1,4
898,3300339,1,3
899,3328902,1,4
900,3300357,1,3
901,3300377,1,4
902,3300383,1,3
903,3300400,1,3
904,3300442,1,3
905,3300471,1,3
906,3328949,1,3
907,3300477,1,4
908,3300479,1,3
909,3300489,1,3
910,3300493,1,3
911,3300498,1,3
912,3300529,1,4
913,3300546,1,4
914,3328993,1,3
915,3329030,1,3
916,3329015,1,4
917,65928,1,3
918,65929,1,3
919,65933,1,3
920,65934,1,3
921,65936,1,3
922,65939,1,3
923,65941,1,3
924,65942,1,3
925,65943,1,3
926,65946,1,3
927,65947,1,3
928,65948,1,3
929,65950,1,3
930,65951,1,3
931,65952,1,3
932,65956,1,3
933,65959,1,3
934,65960,1,3
935,3329100,1,4
936,3329121,1,3
937,3329243,1,4
938,3329273,1,4
939,3329278,1,4
940,3329285,1,4
941,3329296,1,3
942,3329339,1,4
943,3300598,1,4
944,3300599,1,3
945,3329549,1,3
946,3300614,1,4
947,3300631,1,4
948,3300633,1,4
949,3300639,1,3
950,3300642,1,3
951,3300682,1,4
952,3300689,1,4
953,3300706,1,3
954,3300711,1,4
955,3329602,1,4
956,3300722,1,4
957,3300734,1,3
958,3329656,1,3
959,3329660,1,3
960,3300799,1,3
961,3300817,1,3
962,3300848,1,4
963,3300855,1,3
964,3300898,1,3
965,3300918,1,4
966,3300910,1,4
967,4730535,1,3
968,66925,1,3
969,66871,1,4
970,3329859,1,3
971,3300990,1,3
972,3301054,1,3
973,3301098,1,4
974,4730536,1,4
975,3301146,1,3
976,3301221,1,4
977,3329885,1,3
978,3329897,1,3
979,67023,1,3
980,3329905,1,3
981,3329909,1,3
982,3329933,1,3
983,3329978,1,4
984,3330001,1,3
985,4730537,1,3
986,3330044,1,4
987,71615,1,3
988,3330113,1,3
989,3330151,1,3
990,3330176,1,4
991,3330193,1,4
992,3330205,1,4
993,3330250,1,3
994,3330280,1,3
995,72017,1,3
996,3330324,1,3
997,4730538,1,3
998,3329731,1,3
999,4730539,1,3
1000,3330367,1,3
1001,3330378,1,4
1002,3330399,1,3
1003,3301298,1,3
1004,3301316,1,3
1005,4730540,1,4
1006,3330509,1,4
1007,3330511,1,4
1008,3330526,1,4
1009,3330461,1,4
1010,3330463,1,4
1011,3301345,1,3
1012,3330574,1,3
1013,3301378,1,3
1014,4730541,1,4
1015,3301437,1,4
1016,3301440,1,3
1017,3330536,1,4
1018,3330538,1,3
1019,3330627,1,3
1020,3301554,1,4
1021,3301560,1,4
1022,3301562,1,3
1023,3301563,1,4
1024,3301565,1,3
1025,3301606,1,3
1026,3301605,1,3
1027,3301610,1,4
1028,3330654,1,3
1029,3301730,1,4
1030,3301737,1,3
1031,3301756,1,4
1032,3301769,1,3
1033,3301773,1,3
1034,3301774,1,3
1035,3301777,1,3
1036,3301836,1,3
1037,3301863,1,3
1038,3301873,1,4
1039,3301907,1,3
1040,3301914,1,3
1041,3301921,1,4
1042,3330763,1,3
1043,3330779,1,3
1044,3301930,1,4
1045,3301939,1,3
1046,3330896,1,3
1047,3330882,1,3
1048,3301966,1,3
1049,3301980,1,3
1050,3301998,1,3
1051,3302054,1,4
1052,3302130,1,3
1053,3302139,1,3
1054,3302154,1,4
1055,3302171,1,3
1056,3302207,1,3
1057,3302283,1,4
1058,3302434,1,4
1059,3302363,1,3
1060,4695966,1,3
1061,3330952,1,3
1062,3302473,1,4
1063,3302476,1,4
1064,3302478,1,3
1065,3302493,1,3
1066,3302565,1,3
1067,3302567,1,3
1068,3302586,1,3
1069,3302597,1,3
1070,3302599,1,3
1071,3302608,1,3
1072,3302636,1,3
1073,3302690,1,3
1074,3302731,1,3
1075,3331002,1,3
1076,3302762,1,4
1077,3302784,1,3
1078,3302904,1,3
1079,4730542,1,4
1080,4730543,1,3
1081,4730544,1,3
1082,3303230,1,3
1083,3331139,1,3
1084,3331152,1,3
1085,3331197,1,3
1086,3331213,1,3
1087,3331246,1,4
1088,3331269,1,3
1089,3331279,1,4
1090,3331315,1,4
1091,3331320,1,3
1092,4730545,1,4
1093,3331328,1,4
1094,3331344,1,4
1095,3331354,1,4
1096,3303013,1,3
1097,3303022,1,3
1098,3303030,1,3
1099,3303037,1,3
1100,3303038,1,4
1101,3303040,1,3
1102,3303046,1,3
1103,3303076,1,3
1104,4730546,1,3
1105,3331384,1,3
1106,3331531,1,3
1107,3331525,1,3
1108,3331553,1,3
1109,3331569,1,4
1110,74434,1,3
1111,3331622,1,3
1112,74170,1,3
1113,3331646,1,3
1114,3331673,1,4
1115,3331677,1,4
1116,3331681,1,4
1117,3331721,1,3
1118,3331723,1,3
1119,3331769,1,3
1120,3331863,1,3
1121,4730547,1,3
1122,3331866,1,3
1123,3331446,1,3
1124,3331451,1,4
1125,3331452,1,4
1126,4730548,1,4
1127,3331456,1,3
1128,3331910,1,3
1129,3331889,1,3
1130,74638,1,3
1131,3331967,1,3
1132,3332018,1,3
1133,3332019,1,3
1134,3332023,1,3
1135,3331476,1,3
1136,3331477,1,3
1137,3332102,1,3
1138,3332190,1,4
1139,3332222,1,3
1140,3332206,1,3
1141,77461,1,3
1142,77463,1,3
1143,77464,1,3
1144,77465,1,3
1145,77472,1,3
1146,77457,1,3
1147,77479,1,3
1148,4730549,1,3
1149,77483,1,3
1150,77484,1,3
1151,77502,1,4
1152,77503,1,4
1153,77504,1,4
1154,77505,1,4
1155,77507,1,3
1156,77508,1,4
1157,77509,1,4
1158,77510,1,4
1159,77511,1,3
1160,77512,1,4
1161,77513,1,4
1162,77514,1,4
1163,77515,1,4
1164,77516,1,3
1165,77517,1,4
1166,77518,1,4
1167,77519,1,4
1168,77520,1,4
1169,77521,1,3
1170,77522,1,4
1171,77523,1,4
1172,77524,1,4
1173,77525,1,3
1174,77526,1,4
1175,77527,1,4
1176,77528,1,4
1177,77529,1,3
1178,77530,1,4
1179,77531,1,4
1180,77532,1,3
1181,77533,1,3
1182,77534,1,3
1183,77535,1,4
1184,77536,1,3
1185,77537,1,3
1186,77538,1,3
1187,77539,1,4
1188,77540,1,4
1189,77541,1,4
1190,77542,1,4
1191,77543,1,3
1192,77544,1,3
1193,77545,1,4
1194,77546,1,4
1195,77547,1,4
1196,77548,1,3
1197,77549,1,3
1198,77550,1,4
1199,77551,1,3
1200,77552,1,3
1201,77553,1,3
1202,77554,1,4
1203,77555,1,4
1204,77556,1,4
1205,77557,1,3
1206,77558,1,3
1207,77559,1,4
1208,77560,1,4
1209,77561,1,4
1210,77562,1,4
1211,77563,1,3
1212,77564,1,3
1213,77565,1,4
1214,77566,1,4
1215,77567,1,4
1216,77568,1,4
1217,77569,1,3
1218,77570,1,3
1219,77571,1,4
1220,77572,1,4
1221,77573,1,3
1222,77574,1,3
1223,77575,1,4
1224,77576,1,4
1225,77577,1,4
1226,77578,1,4
1227,77579,1,3
1228,77581,1,3
1229,4730550,1,3
1230,77588,1,3
1231,77600,1,3
1232,77607,1,3
1233,77610,1,3
1234,77611,1,3
1235,77612,1,3
1236,77614,1,3
1237,77615,1,3
1238,77616,1,3
1239,77617,1,3
1240,77620,1,3
1241,77625,1,3
1242,77629,1,3
1243,77631,1,3
1244,4730551,1,3
1245,3332335,1,4
1246,3325486,1,3
1247,3332338,1,3
1248,77058,1,3
1249,3332430,1,3
1250,4730552,1,3
1251,3332303,1,3
1252,3332304,1,3
1253,3332463,1,3
1254,3332636,1,3
1255,3303272,1,4
1256,77763,1,3
1257,3332578,1,3
1258,3332579,1,4
1259,77443,1,3
1260,3332332,1,3
1261,3332532,1,4
1262,3332333,1,3
1263,3303308,1,3
1264,3303314,1,3
1265,4730553,1,3
1266,3303327,1,3
1267,42518,1,3
1268,4730554,1,4
1269,3303344,1,4
1270,3303347,1,4
1271,3303352,1,4
1272,3332674,1,3
1273,4702987,1,3
1274,4730555,1,3
1275,42542,1,3
1276,3303508,1,4
1277,3332216,1,3
1278,3303545,1,3
1279,3303669,1,4
1280,3303736,1,3
1281,3303760,1,3
1282,3303773,1,3
1283,3303907,1,3
1284,3303982,1,3
1285,3303997,1,3
1286,3304000,1,4
1287,3304032,1,3
1288,3304049,1,3
1289,3304056,1,3
1290,3304166,1,4
1291,3332751,1,3
1292,3332782,1,4
1293,3332785,1,3
1294,77910,1,4
1295,3332874,1,3
1296,3332880,1,4
1297,3332885,1,3
1298,3332887,1,3
1299,3332920,1,3
1300,3333006,1,4
1301,3333017,1,4
1302,3333021,1,3
1303,3333060,1,4
1304,3333062,1,3
1305,3304206,1,4
1306,42809,1,3
1307,42810,1,3
1308,3304260,1,3
1309,3304289,1,3
1310,78156,1,3
1311,3304376,1,3
1312,3333262,1,3
1313,3333256,1,3
1314,3304449,1,3
1315,3333297,1,4
1316,3333291,1,3
1317,3333335,1,4
1318,3304469,1,4
1319,3333396,1,3
1320,3333419,1,3
1321,4730556,1,4
1322,3304500,1,3
1323,3304501,1,3
1324,3304523,1,4
1325,3304539,1,3
1326,43068,1,3
1327,3333472,1,3
1328,3304620,1,4
1329,3304623,1,4
1330,3333610,1,3
1331,3333612,1,3
1332,3333629,1,3
1333,3304666,1,4
1334,3333633,1,3
1335,3333640,1,3
1336,3304704,1,3
1337,4730557,1,3
1338,3333724,1,3
1339,3333748,1,3
1340,3304729,1,4
1341,3335018,1,3
1342,3304773,1,4
1343,3304775,1,4
1344,3304788,1,3
1345,3304796,1,4
1346,3304816,1,3
1347,3333848,1,3
1348,4730558,1,3
1349,3333861,1,3
1350,3333862,1,3
1351,3304847,1,4
1352,3304852,1,3
1353,4730559,1,3
1354,3304899,1,4
1355,3333939,1,3
1356,3333941,1,3
1357,3333962,1,3
1358,3333964,1,3
1359,3333986,1,3
1360,3333995,1,3
1361,43306,1,3
1362,43307,1,3
1363,43308,1,3
1364,43309,1,4
1365,43310,1,3
1366,43311,1,3
1367,43312,1,4
1368,43313,1,4
1369,43314,1,3
1370,43315,1,3
1371,3334028,1,3
1372,3304938,1,4
1373,3305020,1,3
1374,3305028,1,3
1375,3334056,1,4
1376,3334156,1,3
1377,3334157,1,3
1378,3334172,1,4
1379,3334222,1,3
1380,3305159,1,4
1381,3305167,1,4
1382,3334349,1,3
1383,3334351,1,3
1384,3305193,1,3
1385,3334508,1,4
1386,80208,1,3
1387,4730560,1,3
1388,3334531,1,3
1389,3334533,1,3
1390,4730561,1,3
1391,3334538,1,3
1392,3334540,1,3
1393,3334552,1,3
1394,3334608,1,4
1395,3334605,1,4
1396,3334621,1,3
1397,3334642,1,4
1398,4730562,1,4
1399,80449,1,3
1400,3334691,1,3
1401,80498,1,3
1402,80500,1,3
1403,80501,1,3
1404,80497,1,3
1405,80522,1,3
1406,80523,1,3
1407,80530,1,3
1408,80539,1,3
1409,80540,1,3
1410,80542,1,3
1411,80544,1,3
1412,80548,1,3
1413,80549,1,3
1414,80554,1,3
